entry_timestamp,exit_timestamp,entry_price,exit_price,side,gross_pnl,costs,net
2024-01-01 00:00:00,2024-01-02 08:00:00,42330.49,45433.99,1,0.07331594791366695,0.0025,0.07081594791366695
2024-01-02 12:00:00,2024-01-03 20:00:00,45184.82,42845.23,1,-0.05177822994536653,0.0025,-0.05427822994536653
2024-01-04 00:00:00,2024-01-05 08:00:00,43102.8,43771.34,1,0.01551036127583344,0.0025,0.01301036127583344
2024-01-05 20:00:00,2024-01-07 04:00:00,44145.11,44080.0,1,-0.0014749085459295622,0.0025,-0.003974908545929562
2024-01-08 00:00:00,2024-01-09 08:00:00,43518.2,46615.99,1,0.07118378057916001,0.0025,0.06868378057916001
2024-01-10 00:00:00,2024-01-11 08:00:00,46117.1,47060.0,1,0.020445778247114445,0.0025,0.017945778247114446
2024-01-11 12:00:00,2024-01-12 20:00:00,46783.78,42782.73,1,-0.08552216174067157,0.0025,-0.08802216174067157
2024-01-13 00:00:00,2024-01-14 08:00:00,42609.94,42829.99,1,0.005164287957223024,0.0025,0.002664287957223024
2024-01-14 12:00:00,2024-01-15 20:00:00,42904.38,42511.1,1,-0.009166430094083607,0.0025,-0.011666430094083607
2024-01-16 04:00:00,2024-01-17 12:00:00,42791.13,42482.79,1,-0.007205698938074235,0.0025,-0.009705698938074235
2024-01-18 00:00:00,2024-01-19 08:00:00,42592.05,41475.37,1,-0.026218038342836286,0.0025,-0.028718038342836285
2024-01-19 12:00:00,2024-01-20 20:00:00,40894.71,41696.04,1,0.019594954946495567,0.0025,0.01709495494649557
2024-01-21 00:00:00,2024-01-22 08:00:00,41680.82,40815.99,1,-0.02074887202315122,0.0025,-0.023248872023151217
2024-01-22 16:00:00,2024-01-24 00:00:00,39820.31,39614.0,1,-0.0051810244571174275,0.0025,-0.007681024457117427
2024-01-24 04:00:00,2024-01-25 12:00:00,39981.09,39804.24,1,-0.004423341134521309,0.0025,-0.0069233411345213085
2024-01-25 20:00:00,2024-01-27 04:00:00,39961.09,41710.14,1,0.043768826125613766,0.0025,0.041268826125613764
2024-01-27 20:00:00,2024-01-29 04:00:00,42120.63,42053.46,1,-0.0015947054922967263,0.0025,-0.0040947054922967265
